id_paiement,id_inscription,reference,date_paiement,montant,mode_paiement,statut,tranche
d9cec2ba-deb0-49ed-b21f-ce4e8e7694b4,925cd8b6-e9c2-4161-86ad-a1c191e5fe4c,REF40542464,2026-07-09,0.0,Espèces,ECHEC,2eme
1840748a-6861-404b-8fa5-26be3ad6737e,d969fc5f-cefd-4a0f-a06a-52960942a906,REF88803398,2025-12-17,-15000.0,Chèque,REFUSE,3eme
d8f3b492-4079-4c21-8db8-58bde124652f,23f4f7aa-aa49-4910-b692-20cbb73c3d7e,REF77638154,2025-02-16,10000.0,Virement,,1ere
ed52c70c-a45d-4604-a951-d9fc73598406,83e6425f-f35a-4d60-88a0-11d1691c4ec6,REF01877918,2026-02-02,50000.0,Wave,VALIDE,2eme
101951df-03d4-43a5-810b-f91baee83234,6de2df78-e4b3-4ad2-a0cb-4c0777ebccbd,REF37043636,2026-01-03,-15000.0,Chèque,VALIDE,Tranche 1
067ae1f6-24c4-4abc-abd2-ec49e571a820,54c39f55-8513-4171-b9e7-b6ca263ee7cd,REF72846032,2026-05-02,50000.0,Chèque,,Tranche 1
c270d207-6832-4455-a8ef-6d9d170b52de,89414b76-c77f-466f-842c-dd7237e452ed,REF34788572,2025-07-19,15000000.0,OM,REFUSE,Tranche 1
43148194-c122-4e7f-8132-c7925c9aaf9e,416967a9-81cf-48f3-af18-c1d273db624f,REF19051339,2026-03-25,50000.0,Wave,ECHEC,2eme
135e1520-61ea-4db8-8ba7-adce3d7b4dff,a25b3dd4-8af0-4d53-afda-2489ed4f405c,REF_DOUBLON_123,2026-07-19,50000.0,Wave,VALIDE,2eme
34774fc2-4efe-487e-9064-a8ab30f0d98e,1498a267-7c63-4b5b-ae6e-6a7fd5d12da8,REF50208068,2025-04-04,0.0,orange money,,1
e9b5ecc8-b2b1-430e-bd4e-54adb414f7f9,ea065393-1f1a-482c-8f27-8072082f6274,REF_DOUBLON_123,2025-06-14,10000.0,OM,ECHEC,1
5cdbf05b-b2bc-4455-815a-67206b7cb4d9,bc261afc-a02a-4309-885c-0aeec4d577c8,REF65460887,2024-12-10,-15000.0,Virement,ECHEC,3eme
2cee053d-05c6-4367-b2d6-0b9be598a6cf,e7040204-9213-46e8-89a8-c59fdf312001,REF25641467,2025-01-26,10000.0,orange money,REFUSE,2eme
b62d0501-0938-46d6-938c-9fc580a61b5c,3ef5db05-556e-438e-b66b-02fa1c4b97fd,REF97842310,2024-08-18,15000000.0,Chèque,ECHEC,2eme
06755265-d9b0-4446-a4f3-df6eb5803233,4e393482-6ea9-4937-aaca-333b933d6a55,REF42672289,2026-04-17,15000000.0,Wave,ECHEC,1ere
ed0059e9-acc5-437a-9982-3cf1974497fe,e88aa3b4-29e5-4652-9b7a-c3d67f1ee66f,REF72677243,2025-06-15,-15000.0,OM,REFUSE,1ere
dacfe0fd-62a6-4113-8462-e4a312657de5,9b46c5b2-a34b-45f4-b23d-4e78910d84f5,REF99938045,2025-10-05,-15000.0,orange money,,1
3e47b610-d2d9-42d5-a336-8f4d95fbcf38,9463b820-590d-41b9-8c19-449363963934,REF59352298,2026-01-27,10000.0,Wave,VALIDE,1ere
45c50839-933b-478d-b2f2-175443cf731b,551aed98-e199-4203-b6bd-f8cefe7be91e,REF44269866,2024-08-28,15000000.0,Espèces,ECHEC,1
2020603f-eaac-425f-be35-68d84b460d3d,1c814a82-a5cc-43f2-b522-a9e98b309e29,REF09930271,2025-10-06,-15000.0,Espèces,VALIDE,2eme
8b8005ba-1d3b-4de4-953d-bf04ca781a3d,2d41fb31-9919-46b2-af1a-b831f213c074,REF22579985,2024-11-08,10000.0,orange money,VALIDE,1
cff89b18-b60d-4b1b-a8a9-c48e37c62193,6b3e2003-a38e-4435-950e-94996a77f0f4,REF91002724,2025-01-05,10000.0,Orange Money,VALIDE,Tranche 1
565d63c5-2447-4ac5-bfb1-7958d56a3d61,ce37c94c-8fa2-46d0-853f-1d90cf590ef7,REF52337714,2024-07-30,10000.0,orange money,VALIDE,3eme
c53ff1d2-e78b-4a12-906f-9953e5fdfca3,a5cb73de-6ae6-4c57-84f0-bca9baef80d1,REF12393335,2025-10-04,15000000.0,Virement,VALIDE,Tranche 1
4432dc22-2663-43e3-8351-da6397aa37c5,4f7918de-de99-45c2-b4be-97264f7f8105,REF03440936,2025-05-26,15000000.0,Chèque,,Tranche 1
935ddb29-087d-498d-9318-f8f3501309df,8ce66467-013e-4750-b732-3510264b8cee,REF78817051,2026-01-20,10000.0,OM,VALIDE,Tranche 1
ef7d73da-28d1-4653-b3c4-d4ecfcc6b78b,46e01bd7-4569-486a-b214-791f691c4bc6,REF76658881,2025-10-07,-15000.0,Orange Money,ECHEC,Tranche 1
df767e19-84cc-4938-8873-5529f17c195c,5fca8185-c8c2-4b48-92f7-1dbd866fc895,REF14469040,2024-10-31,-15000.0,Wave,,3eme
b6bf485e-6c41-4a70-b143-fdf7cf3cc3e9,65ec754c-8125-4701-9d44-671a8d98d5b5,REF49392571,2025-09-04,-15000.0,Orange Money,,1
aa40fcaf-11b9-485e-8a87-169de3a6d787,5447032e-fa72-4f39-8919-40bcafaaf392,REF05149941,2025-05-07,50000.0,orange money,REFUSE,1ere
4707f60e-dbd2-4bf7-a288-33a1d6cd84ba,913eb056-80ff-473a-ab68-7d9a2d17f5f2,REF91732897,2024-11-13,-15000.0,Orange Money,ECHEC,1
da6cec99-6803-46a9-80e2-4b6c11f49c98,6a922ea1-9e59-4029-b1fa-bc33434b36cc,REF81493904,2025-12-15,50000.0,orange money,VALIDE,1
11b5241d-b263-48be-a232-35c6a22c2ef1,82cae37a-2de5-4618-bb0b-f894a236851a,REF70118597,2024-11-17,15000000.0,OM,VALIDE,3eme
9e61417f-a19f-4679-b2bf-5d7ffec05d00,54aa8733-3cf3-4980-8c17-fb10a0335278,REF73899164,2024-11-01,10000.0,OM,VALIDE,Tranche 1
21905634-f614-41b3-b8ba-31349f5cdca9,4a2a39b6-4bbd-412b-86ca-c9e65e99768d,REF85520670,2025-08-05,15000000.0,Orange Money,ECHEC,1
ae774394-db2c-4fbf-8ff7-a71e93b0f731,f4aadb7e-2f64-4724-80ae-ac58fd762058,REF62429103,2025-09-26,10000.0,Orange Money,,1ere
b25854f5-3f41-45b8-8ca2-15b1d61d9f26,512edbf9-7176-4412-be06-31f2e1d1de8f,REF80546328,2026-05-06,0.0,Wave,VALIDE,1
35bd236f-5cc1-4060-85f9-9044bd898a70,4ab2c99e-788a-4b5e-9e9a-558fba779e85,REF49343102,2026-03-24,-15000.0,OM,ECHEC,3eme
b1896fcf-96c4-4311-a459-914484a6c71b,916a02c4-40b3-4f1d-a3a9-77fcecf99076,REF33490663,2026-04-06,0.0,Orange Money,REFUSE,Tranche 1
f457a61b-7470-4bbe-8f25-088d7c55aeba,b66554ce-16a8-4520-95f3-a8c20c2b8936,REF_DOUBLON_123,2025-07-28,15000000.0,Chèque,REFUSE,3eme
f1a2d249-9145-4b54-9a13-3ded6276fcba,8434ee6c-8ee1-4545-be9f-1512c1f0b7ec,REF54133657,2025-01-26,50000.0,Espèces,VALIDE,3eme
08a03c11-217a-456d-a767-23869f1f13a4,4b7a75fc-e2af-4e89-8643-d5c51a25713e,REF96437072,2025-02-14,-15000.0,Chèque,ECHEC,2eme
9a8dabec-c57b-4832-894c-895f012ed18a,53f0801d-5bef-4026-a333-ccfcc1128850,REF24038961,2026-07-03,50000.0,Espèces,,2eme
cb0fe384-a6df-498c-8c40-abd25a1fe67d,8e7c6290-a392-420a-bfbf-89332951c906,REF_DOUBLON_123,2024-09-21,50000.0,Chèque,VALIDE,2eme
c2230777-3960-41f8-b595-8400677d3d51,bbdca29d-3302-4ed5-b14c-8fe0f6eba43e,REF49268902,2026-06-17,0.0,orange money,ECHEC,3eme
c62a57af-6a00-476b-803d-f39f0eabd68a,610ee2fe-fd01-4fb7-9e2d-93365ef8707d,REF27453714,2025-02-01,10000.0,Espèces,,3eme
a8703497-088b-4a14-ade2-c50196f5d9f4,d0bd0efd-881b-44b1-9a69-b3aff5ab5b39,REF75212919,2025-11-26,15000000.0,orange money,REFUSE,1
cfcbf0ff-4663-40ba-84f8-022ba0aeb875,89c6a76f-ec1f-43ba-b5c8-74874da4fd3b,REF27476374,2024-11-09,10000.0,Wave,REFUSE,1ere
60c07de4-3a54-4971-ad0d-2f5a27e77f52,77ff019b-8296-4284-bdf6-c1ffeadee3e9,REF14717055,2025-11-27,-15000.0,Wave,ECHEC,3eme
8a49b340-0a86-441b-b997-a1cf57c3fee9,30850a43-0d6e-4ba0-891a-9d8f7d5c9d94,REF49270740,2025-07-29,50000.0,Chèque,REFUSE,1ere
38920b04-709c-4e49-958a-b52399932fed,14a687df-259c-4246-b87b-aabe2ded60f4,REF67729144,2025-01-18,0.0,orange money,ECHEC,1
be768411-169c-4e0e-a627-1385eb7197fc,90b7731d-6ceb-432e-86b9-1e9f2658e567,REF98204351,2025-01-26,0.0,OM,ECHEC,3eme
2c5bd721-6ff7-4096-b349-937404683f33,77e7c5ad-cd29-43d5-9363-e4c5f88a1f23,REF70119708,2025-10-19,-15000.0,Wave,VALIDE,1
161e93ec-7301-42a9-9122-c393fd22ab64,df87fcf0-518a-4695-850c-c79e28164284,REF77724140,2026-05-17,10000.0,Orange Money,VALIDE,1ere
053f3579-f05f-4903-99ed-2a1bea486e90,9793343f-4630-4f0c-be2e-dafab742a716,REF93879424,2026-06-06,-15000.0,OM,VALIDE,2eme
cbedd160-fc02-4317-897f-809e30c03270,9314faab-6a95-45e0-a0f5-019a847f1bea,REF06598453,2026-02-10,-15000.0,Chèque,REFUSE,3eme
951fe2f0-2b02-4a5b-a3a0-06b0d3d02679,aac2ac14-db61-4270-b1e6-a19987adfb70,REF30471774,2026-04-14,-15000.0,OM,REFUSE,3eme
edaf8a93-c088-4268-bb67-92432e135495,bc0650e7-2fec-4dd0-9083-c8eb90a73dc1,REF59375137,2026-02-08,10000.0,Chèque,REFUSE,1ere
11340b30-4cdb-4f2d-950d-b2299f2ab118,2a307037-b8d8-48fb-9985-8c04ab6ebda7,REF68707347,2024-10-25,-15000.0,OM,ECHEC,3eme
dcf0902a-b5be-4b83-88b3-33993bb58d32,e56367b8-84b7-4bd0-b202-960b6e1dca67,REF54229799,2025-07-03,0.0,Orange Money,VALIDE,2eme
c6df014a-e9e6-402f-8f9a-98f919bbb068,c131c3d3-aa8c-4b68-b252-8be3739e8377,REF73517442,2025-04-13,-15000.0,Orange Money,REFUSE,1
384849e0-c204-4682-a913-05b1e0d758b6,72956fd5-91ab-467e-9588-395bb7cc6f2b,REF23887029,2024-09-16,0.0,Espèces,REFUSE,3eme
1e6af5e7-652f-45a4-96db-d4d744103a1e,0dc1e340-3e8d-4fc1-a4f6-a8565fd0d8ca,REF73548518,2025-12-23,50000.0,Chèque,REFUSE,2eme
7106ec69-bb6d-4d5a-9815-8617af7a1701,1226fe33-593e-4ca3-be4b-b02b144d70fd,REF_DOUBLON_123,2026-06-02,-15000.0,Wave,VALIDE,2eme
c5e08ac7-990d-447e-a81d-e93b8d035907,98137acb-b192-4990-86b9-3c0e96f29a0e,REF_DOUBLON_123,2025-06-16,50000.0,Wave,REFUSE,Tranche 1
ae2820ae-aad9-476d-a0fc-ceba42a1f70e,e396ef22-55eb-48fe-bebd-e00d8d94e764,REF03027935,2025-09-20,15000000.0,Espèces,ECHEC,1
880241e1-a4f0-497d-a6d0-b20277184e7e,14233241-a85f-4ff3-849f-dd651c39092e,REF32114693,2025-11-07,50000.0,Wave,,Tranche 1
1c3c5c1e-d35a-4e05-ba16-2d0c8c2faf75,dcec51c9-8026-4c1a-8bcf-b4da4f0deb02,REF98082225,2025-12-05,-15000.0,Chèque,REFUSE,1
c0c44564-1fc8-4bd4-8af4-20973df7450a,d6576f23-0134-4130-abb5-1a56f4add0a2,REF91031401,2025-11-09,0.0,Orange Money,REFUSE,1
47a1e130-63fe-4ef0-adb7-2f8e3df26f91,22292997-e9cf-4072-ac83-40773f904aa8,REF15733624,2026-06-09,10000.0,Virement,,2eme
90adc577-5886-4c0e-9cc8-bf4fb9cd1fa4,2624fbf0-5d12-4e0d-896a-b38ef5d2b193,REF_DOUBLON_123,2024-08-23,0.0,orange money,,2eme
3a825312-e41d-48ac-9e4a-229e49f304b3,ebce1693-3cce-4773-835f-6127e225d1f2,REF08080338,2025-09-23,-15000.0,Wave,REFUSE,3eme
76e8677d-a32c-4c3a-8089-28c0bbfa0551,dcc0b09a-199c-4331-839d-de36ad56159b,REF56322406,2025-09-13,15000000.0,Espèces,VALIDE,2eme
bf3a473d-31f6-4bf1-a075-18ec409461e3,7970e7c5-fdf2-4c8e-ab6f-2a1f44be6c9c,REF_DOUBLON_123,2026-02-15,10000.0,Chèque,REFUSE,1
1f40f6eb-131a-4651-956f-c006b529fd9d,32aed9d5-662d-49c1-85b7-1c7e49a53fc6,REF51995723,2026-04-20,0.0,Orange Money,REFUSE,1
fd0377ad-7dea-45a4-9c4a-2521a7216e7b,056a5224-160c-4c25-83b9-ddcd15e76edd,REF09080261,2025-05-03,50000.0,Orange Money,,Tranche 1
985029f2-04c5-4b0b-b253-9efecd8f6e69,b276b5a3-2197-4083-a8de-2a3e45f2a893,REF45228530,2025-06-09,0.0,Virement,REFUSE,2eme
6c071b8c-7262-4907-91ca-3051a4e0d6f7,5d988898-bcd7-4014-87ad-93cc25ad096c,REF36189504,2024-11-27,0.0,Chèque,REFUSE,1
f1379164-a63a-4d2f-a335-614698aecb2d,cd554e41-2c36-4411-ae51-aede80e801f6,REF66778794,2025-03-21,-15000.0,OM,REFUSE,Tranche 1
e3507f46-8839-46b3-9f58-843e5bc97d09,445efce7-5637-45c4-a96e-81752e484d48,REF13854717,2025-08-31,10000.0,OM,ECHEC,1
1bb50e65-1ae5-445c-9ea3-e39e7059d452,f5a545bd-d969-472f-a36b-ee6d402cdb11,REF71184886,2026-03-21,10000.0,orange money,REFUSE,1
e0086611-3d4b-43e5-9efd-5e35d0999a2c,4ece87b8-6d74-4abd-bd78-15da6c4686d8,REF70036995,2026-03-21,10000.0,Chèque,REFUSE,2eme
541b3d19-3efe-4478-8095-5a9cc78d8cc2,161b5ef1-8335-40f3-bd12-9f45cef3ef71,REF57659029,2025-08-27,10000.0,orange money,ECHEC,1ere
275b073a-c222-45a7-aab5-62a7958e0158,878fb61c-4485-47d8-ac68-c3d4af7010c8,REF_DOUBLON_123,2026-03-22,15000000.0,Espèces,REFUSE,1
e039dfd4-fb3f-4718-9a33-b746d989db5d,04cb3807-6556-4e05-a943-ec8d16071922,REF_DOUBLON_123,2024-12-14,-15000.0,Wave,VALIDE,2eme
cee9ac1c-8fb3-468a-8bb6-97c92397769e,36bda2ac-b661-4c52-9919-8d1f27cd2780,REF45537675,2025-10-04,10000.0,Orange Money,,1ere
00b3f836-c76f-4880-9e4d-7ed2619b12da,bb6cf4b5-d43b-4f49-afa1-d471b5dfe4f6,REF47670708,2026-06-07,10000.0,Espèces,,1
2a58b144-3bdf-4b3b-be68-e3407f60a562,1068f3f3-11f8-4878-b269-f84330c5aee3,REF91764587,2025-11-19,10000.0,Chèque,ECHEC,1ere
0a4423fa-e8af-4d83-823f-49533db42af7,b4023e49-1a26-4aac-bd32-e135143a5a8c,REF19131910,2025-09-10,10000.0,Virement,VALIDE,3eme
84e8666a-4304-4bc0-b341-67e1f207ddcf,548db93e-09c3-455c-9b24-c8bf6dbac8f8,REF35648738,2025-12-23,15000000.0,Virement,VALIDE,3eme
944fc937-4c03-4806-a65a-809f16c7506d,5092a9d3-da67-4bd7-93cb-8d342d610704,REF_DOUBLON_123,2025-02-20,50000.0,Virement,REFUSE,3eme
8afb1e36-4790-4ad3-bb53-394e7cef0981,107b651e-f8d0-48ad-80c3-d575c7d31ba0,REF_DOUBLON_123,2025-10-07,10000.0,Chèque,,1
cf385cb7-ab5e-4f30-812c-63c5814c8a09,e1ca39a0-e983-4aa9-8dc2-1c2f1635a127,REF_DOUBLON_123,2025-03-30,-15000.0,OM,REFUSE,1
cdde729a-97dc-45f8-90f7-17cb4e8210af,289811f0-e91d-413a-94f8-1016dea094f1,REF72811623,2024-08-18,15000000.0,OM,VALIDE,2eme
30cdcfef-c713-4ec4-8135-661b71c8f7d7,0c52d416-71c2-499f-8a91-76585bb48a47,REF96745253,2025-01-17,0.0,Virement,VALIDE,3eme
b127201f-dfab-4832-8ab1-b7745f109958,732833cc-a119-4666-91e1-e23aa81554e7,REF92916008,2026-03-11,15000000.0,Espèces,,Tranche 1
9bf30d41-e943-44bf-af82-f3d1dfa0fcc6,c2fcd90a-0695-4b69-9244-61c63245b6ac,REF12534778,2024-12-27,15000000.0,Orange Money,VALIDE,Tranche 1
5a9b963b-8be9-4c55-a9e9-a7a21651dcac,fc63b490-1701-44ea-b610-510bc9367705,REF_DOUBLON_123,2026-02-08,-15000.0,Wave,REFUSE,3eme
a2588e7f-6e38-4506-a90a-34150be9da7a,3049ff8f-4554-4ef2-96dd-1842d6d68c2c,REF43626503,2026-07-01,15000000.0,Virement,,1
8dc7466e-f2ca-4632-8399-caa3bc574af8,19e8a5f2-2cf0-40d1-93f9-a9f022bbfe98,REF04875965,2026-01-08,15000000.0,OM,,1ere
5ef83afc-c401-4c59-b3cb-52ba6d2492c0,d5e0f7db-52d7-4bde-b24b-07b9523fa38d,REF43885036,2025-06-24,50000.0,Virement,VALIDE,3eme
fa8d76b3-dfa7-41c1-8bc7-f8d2cd8f275a,feb80b88-e10e-4f40-a775-c433229cc4fd,REF76783497,2024-08-29,15000000.0,Wave,VALIDE,Tranche 1
ec671ce0-5725-4161-a576-ad0e62517f10,cf727e85-aa19-4d8d-98f4-3247d64b0448,REF22978198,2025-10-08,-15000.0,Virement,ECHEC,3eme
23e3010c-24d2-4411-875e-a31488dd337a,968421bf-9959-4578-88d7-a1ae87b0798a,REF59125825,2025-12-11,15000000.0,Chèque,REFUSE,Tranche 1
62af53a7-ff92-40ba-8b72-0ee81e1fce33,a1c13749-2dc1-42be-877e-9dd328626d39,REF32863456,2024-10-25,0.0,Orange Money,VALIDE,1
cc1e4641-a1e1-4813-a235-d66456295d4f,b6f24100-0d90-406a-8fec-74b684c4d71e,REF26717592,2025-09-28,-15000.0,Wave,ECHEC,1
2ff2d493-f9d8-4e05-be75-48fcdf6b193a,c061037a-0172-4e97-84cc-885b6141333b,REF33347006,2024-08-13,0.0,Chèque,REFUSE,1
a13ca941-06fa-4ce7-bea9-be861a5da8f1,c1b44173-bcde-4105-8d35-e4407443c82e,REF09074578,2026-06-27,0.0,Orange Money,ECHEC,Tranche 1
cc158fbd-6903-468a-9144-5cbd133b6e04,f6ec4fb1-34b1-42f1-8ce4-474260b72f5c,REF93155732,2025-10-04,50000.0,OM,REFUSE,3eme
d64bcdbe-e8ee-41b0-b772-9d91b4d3283e,5e2f421d-f7ea-4d4e-a815-164f84a0df5f,REF63561733,2026-01-11,-15000.0,Chèque,REFUSE,1
98b46219-fa4f-4c34-823e-ff728aa92c4e,fee4bce6-f88d-4969-8cd8-59725e9092fb,REF14225064,2025-02-21,-15000.0,Chèque,REFUSE,1
2d0ff646-9145-422b-b584-2348ae41385b,7a1112b6-0088-4e43-a666-90133043b4c5,REF43052176,2025-06-11,50000.0,Chèque,ECHEC,1
862c5900-6893-48e3-9ed8-618a7b3a5552,62f41712-c28f-40fb-a802-ac8779592943,REF41135265,2025-04-01,10000.0,Virement,VALIDE,1
0913f1c3-d52f-449b-b326-87489931e9f4,98408788-20a2-43a4-a72b-afeca198021f,REF26889016,2026-04-26,15000000.0,Virement,ECHEC,Tranche 1
08a69fc1-a65f-40ef-89b8-536595366e1f,1d6a3f6c-80e5-49d5-9e1a-ff2e8792657f,REF95478180,2025-10-31,50000.0,orange money,VALIDE,Tranche 1
c4f9b95f-753a-422c-94a5-a3132536c7c1,4715c640-ef7b-4cb4-a741-880ab6e1be0c,REF24815274,2025-11-23,15000000.0,Espèces,REFUSE,1
41763e30-506f-420a-9744-2c1f2c1728f4,ba13d5b6-fac5-41c3-ab21-c067410b4a67,REF09260162,2025-04-30,50000.0,Orange Money,VALIDE,1ere
42ea2590-ebd8-413b-b0b9-aad8a59198ad,703d0671-40ca-4ec8-a1a3-25265ae74d35,REF34455737,2025-01-15,15000000.0,Virement,,3eme
bd4badc2-7162-4042-8c62-d0b7d39711ee,d32ff84a-41d8-464c-aa82-01d4d9179318,REF15384895,2025-12-31,-15000.0,Chèque,,1ere
88c639e3-ec7e-4ff4-8512-5cdf5befc61c,b1eee739-9b67-4a0c-ada5-fcdb20693b43,REF75693485,2025-11-28,-15000.0,OM,VALIDE,1
ff821bc2-9bdb-4a97-9fb5-fb6bf82296ac,930f47d4-8d2b-4933-922e-c0b090eba2b2,REF67457246,2024-08-20,10000.0,orange money,,1ere
8b2f3b36-c0fa-4173-9c36-384b33f20bf8,70c85d99-8861-4261-92da-a3e648ecfc63,REF96666501,2025-05-22,50000.0,Espèces,,3eme
77551252-fe59-4790-80ca-f2d54a73f8fd,765d28fe-4fa1-4faf-b4b9-10f0b57b74ca,REF76629380,2025-06-04,-15000.0,OM,,Tranche 1
8103f1ad-23d5-4efe-a4c9-854dd3ff60dc,44642289-5b53-49ce-a65e-f39ab0473dd5,REF67048522,2025-02-27,-15000.0,Wave,ECHEC,2eme
2ebc3bee-1517-4f75-8c6e-0a636bdcb370,d1faf191-b7a5-47f3-8b1a-93659970cc5d,REF64048504,2026-04-15,10000.0,Orange Money,VALIDE,1
ee5b729d-3316-4ec3-9175-62b308d5ebec,65e62f51-a991-48af-95bb-c076b16a065e,REF_DOUBLON_123,2026-03-20,0.0,Chèque,,2eme
e2e0e156-ad68-4f2e-b1b6-aefd7fee49d2,89449966-85bf-4149-a56e-d3d5d1c0753b,REF32037722,2024-08-03,50000.0,Chèque,VALIDE,1
f065b5d9-8f74-4c97-9f15-5b08b3713375,af2d28e1-a929-43e0-bdd3-e3f0c445e523,REF25751680,2026-04-22,10000.0,Orange Money,REFUSE,1
75a821a0-74c4-4b5d-9e66-3d2b15ef2bff,a6971718-fc64-4bcf-b718-095b4549cc8d,REF_DOUBLON_123,2025-01-17,10000.0,Wave,ECHEC,1ere
2c4d386c-9c67-4ba7-b253-81c3c4018803,496f1c4e-ed6b-4af7-acf1-d59c0a583fea,REF14779954,2025-07-22,0.0,orange money,VALIDE,1
1c213370-11cd-4e0c-9847-42cf5943fc5b,8bd84588-9ff6-418a-b387-f059bf9851dc,REF57647796,2026-02-05,10000.0,Espèces,REFUSE,1ere
183cde97-92d3-46e1-84d4-011272cbee68,c3df635c-96c9-4d21-a53f-f28c14d4794e,REF41224946,2025-07-28,0.0,Wave,ECHEC,Tranche 1
e48e367e-be25-4daf-99ba-ec20e8be710b,08eb27c0-fa6a-4124-a770-fabb21091305,REF90875073,2025-06-17,50000.0,Virement,VALIDE,1ere
8f433855-5308-4446-9481-a8d341eaecce,7b21c734-3a83-4e9f-aca3-004afbba4fc2,REF03130783,2026-01-25,0.0,OM,,1ere
7e6d94f4-f375-4849-a6d4-f38d9df04fd2,f7415258-70cc-4657-89b2-ef230479626e,REF15661306,2026-06-15,10000.0,Chèque,VALIDE,2eme
7599d701-22ef-4520-bc89-4d96f904f69f,c7b8f899-b969-4a88-bf1a-4a498f87ebfc,REF_DOUBLON_123,2024-08-08,-15000.0,Espèces,,Tranche 1
78b0c9cb-230f-412d-87a1-5285d35de473,fe13a913-0c95-4f27-bf32-05098c70c64c,REF95215877,2025-08-30,10000.0,Wave,VALIDE,2eme
32dbaacb-c7c2-4f9a-a904-21239fb3fcd4,6a94438c-83a4-4318-99d8-46c63d2b6f3a,REF37630642,2024-10-17,15000000.0,Chèque,,2eme
dd8b6ad8-93a7-455d-bf47-d1cd5caa27fa,ec9c61b6-db2e-4dbb-8894-5a923c6a5c35,REF12890021,2025-03-30,15000000.0,orange money,,Tranche 1
2893a8d2-db8b-4158-84b6-9ae7bbf9df13,76bc480a-98df-4a00-94ea-41e615eaeff1,REF68966737,2024-09-14,-15000.0,Espèces,VALIDE,1ere
ffefa41b-e92f-4eed-8237-a8ced3624ad9,a865a844-e622-4fa1-ae99-a3e0ff0439da,REF46421749,2026-01-20,10000.0,OM,VALIDE,2eme
ad01dd75-cb1d-42ca-8ea1-fce8e1b2c398,ac46b3c2-35d8-4577-98ef-aa5bd747a54c,REF03796077,2025-01-25,0.0,Virement,,2eme
c5366c4f-7ba8-4d6f-854a-3800d1340628,7938cecf-37dc-441f-8da2-bcf14dfeadb5,REF40647297,2025-06-17,0.0,Chèque,VALIDE,3eme
272c0cf0-648d-49af-ae5a-108296aed1c2,09cc5c29-8af3-4c6d-a7c5-da7d96b01844,REF71660424,2024-11-23,-15000.0,orange money,ECHEC,1
09f9fffa-31f1-494b-a805-7ac2667f2cd7,72e13bf6-680d-4fc4-b5b4-63a87018392a,REF15113793,2024-08-31,15000000.0,Virement,,1
75c07ce5-53ff-4a00-b577-da9fb20fd714,83b99e21-1041-416d-8c86-e280581d6c73,REF_DOUBLON_123,2024-09-22,15000000.0,Chèque,,2eme
632eca8c-6500-48d5-a3e3-bdab1d2ad622,48c18e8f-94b7-4a32-ad2c-decb1e4b0977,REF66681004,2026-04-14,-15000.0,Espèces,ECHEC,Tranche 1
4539c16f-318f-4fb9-8957-af6b288e1c25,093cc9ab-dda0-40b3-af7d-858e430d66a8,REF24613523,2025-11-03,-15000.0,Orange Money,ECHEC,1ere
27962c60-7e7b-494f-a749-ce064e22491d,06cccffc-6722-406b-8852-1b127fac3c0f,REF_DOUBLON_123,2025-07-04,15000000.0,Virement,ECHEC,1ere
1e93bba6-65d7-4d51-9f33-4181b633d0a7,a3f449df-046a-4c65-b79b-d91720dc8cf1,REF48235976,2026-02-26,-15000.0,Chèque,,2eme
f45454f8-39e7-41bf-a541-78a9665f2ce7,5c0385c7-e6c1-4df3-82b8-6172a7551fab,REF64476147,2025-04-14,10000.0,OM,VALIDE,2eme
504c90fd-c092-4354-b9a4-b76d0d7ce36d,96e2b50f-bc99-47d9-a8ca-c11c2de2b644,REF56458338,2024-10-17,-15000.0,OM,,Tranche 1
ea3aeca8-5e8b-4875-9823-28da48cb514f,9ab38c38-dfa4-4ffa-a014-07131161f234,REF04644792,2025-06-08,-15000.0,Espèces,,1ere
f96ad3c0-2541-4b7c-a750-c1d78d674792,babc2fd5-a8e2-4672-876d-6d76ff296cbc,REF71935957,2025-09-15,-15000.0,Wave,,Tranche 1
5feefe46-ccdd-41fe-becf-a2cf0abf0541,da2234a0-1a25-485e-86c8-e5c0decb4039,REF48884577,2026-02-05,0.0,orange money,,2eme
b865f5c5-8e50-4bf0-a4ac-e8c35eeb1938,c5326d26-5927-4665-82d1-063157edbb71,REF17420111,2026-04-02,15000000.0,orange money,,3eme
0810567e-7dbb-421a-a3b9-088696839d06,ba3321cd-5c79-481f-89e8-fc0d4f2b2960,REF_DOUBLON_123,2025-10-08,0.0,Wave,ECHEC,1ere
409fd4d2-a84e-44bb-b832-360a0ad09c8d,e22783bd-98f8-46e1-9fb2-743e68b11255,REF97013185,2025-01-23,-15000.0,Wave,VALIDE,3eme
24b4f477-6109-451f-979c-b7d96338b7da,250d23ae-d7c7-41e2-b9d9-9fb352e020de,REF19974901,2025-08-31,15000000.0,orange money,REFUSE,Tranche 1
2a5669e5-887e-466d-ac6b-16945d89c5fe,3cfcca8b-7455-49b7-b491-e7fbca5f2110,REF06354704,2025-09-26,-15000.0,orange money,ECHEC,3eme
442f9b8f-d6c0-40be-b3aa-916a11047a45,1f986f7b-d848-4fc2-bb13-4e179e4a96c7,REF64526300,2025-02-12,-15000.0,Virement,,1ere
