id_inscription,id_etudiant,id_classe,date_inscription,statut,type_inscription,bourse,reduction
47531320-86e7-4dc9-8d93-a815c43ab90b,bfd57ad2-5bbe-48f9-bbcb-4e85bd586db7,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-03-01,UNKNOWN,NOUVELLE,True,25.0
5e838819-9e43-4ed8-a8e7-2f556e3571b9,c71df92b-f329-4b78-a0d3-fbc5a0e1c9b8,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-09-07,ANNULE,,False,25.0
888e1fab-3b07-418a-9727-7c5d2371d3fb,9aea79e9-e9b8-469e-b665-14e964fa9d01,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-12-24,EN ATTENTE,Nouvelle,True,10.0
b5b95bad-f4af-4eb6-9c10-798a55c44a54,0e309e82-30e7-41e9-9af3-b420e9277344,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-06-22,UNKNOWN,Reinscription ,True,10.0
ed96e6aa-34ad-4968-ac62-022c67602db0,6bc17903-3c16-4a73-9a37-a7238e758387,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-07-18,INSCRIT,Reinscription ,,150.0
93aa9af2-d1d1-414f-bba1-14e181501177,a1db6b9b-7f4c-431e-b864-b3a6174c8fbd,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-04-21,UNKNOWN,Reinscription,True,10.0
997ea0e0-c312-4c79-ae06-41ea54917afb,069742b6-65a9-409b-ad26-588115373cf5,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-01-25,UNKNOWN,,True,-20.0
d7285417-daca-4e55-b05b-6643f0410e03,18c9e4d2-a280-4497-b7b2-ccc7827c33fc,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-05-01,ANNULE,Nouvelle,False,150.0
6050442e-d86c-4e5d-9937-9911884b25d5,895e2582-c6a4-4dd0-aaca-4f9c62026ff5,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-02-12,EN ATTENTE,,False,0.0
a0274f29-2dbc-4a5f-9156-255e65313493,202ab62d-70a7-4f93-9b3a-d1281a158b7b,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2024-10-09,ANNULE,,True,150.0
858da112-591e-46cf-a962-b5b01854edd0,1a7cdf26-8b36-4529-b6f6-4f84433db0f2,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-09-28,EN ATTENTE,,False,25.0
3d3c83ae-9d3e-48c9-a052-200fb222ae42,e3061106-d0f9-4b1e-a644-7d178fee81bf,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-03-07,ANNULE,Reinscription,False,25.0
8f8d30d2-bec3-4e86-9f6a-39878ec2d24d,98a8f4d7-5350-4ee8-a37a-1c63b5873d84,400a8469-f394-442f-8939-309dc285f046,2025-06-25,INSCRIT,Reinscription ,True,150.0
c10932b5-3340-4b27-94ea-e7196cb6510f,8a2e8089-1e8f-4db2-a37d-cb5e886232e9,e9072d0c-ce82-4947-bdf0-365f52ecb018,2026-07-09,ANNULE,NOUVELLE,,150.0
bed4db16-5ed7-4738-bda6-a74bb9bd92c4,514d33d6-50c9-4dc5-922d-59189ae96330,400a8469-f394-442f-8939-309dc285f046,2024-10-20,INSCRIT,,,10.0
e0d06d2e-42b5-4dd5-9071-b1a29b0ae7c8,a3fbc0d6-3ed4-4903-b37a-7839b0d94a44,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-09-21,EN ATTENTE,Reinscription,,10.0
0df19653-6700-4a56-b943-bb8d6e710aa2,033ef972-a7a7-4406-aad6-1dce8b42b356,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-03-01,INSCRIT,Reinscription,True,150.0
a10fe3cb-4b6b-4617-9c30-75f091a7a049,6aa37de9-49c8-4c46-9a57-1f45d4b865f1,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-04-03,UNKNOWN,Reinscription,True,10.0
e37a951e-6217-47da-8d6b-429a7e7ab501,3c9cc494-85c8-4410-9c4a-68c086f3e3ae,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-04-29,UNKNOWN,NOUVELLE,,25.0
43e2edb6-38f4-44f4-8371-7bed149567a8,7e1edc11-0ff9-4355-a24c-ffaa1d3b70f8,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-03-08,ANNULE,NOUVELLE,False,10.0
52ba0482-2852-4c3a-ba4e-3fb2539b8f3d,119cb006-3b93-4ac0-a988-5b190132f39a,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-06-30,UNKNOWN,NOUVELLE,,0.0
2c8a5bc0-a14c-4966-9533-25ce30d16400,71121e54-115b-44f9-8b7a-96f9fb5c9d65,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-02-03,INSCRIT,NOUVELLE,,0.0
2b78e56a-2562-424d-b9ee-0f53bcbf6b33,7a7c5a41-2cbf-4664-91d5-0dfc57b0b823,400a8469-f394-442f-8939-309dc285f046,2025-05-10,ANNULE,NOUVELLE,False,0.0
fe399802-4915-4e0c-beeb-2edca45f97df,ca50bfae-8d88-4b82-af19-f17f01196213,e9072d0c-ce82-4947-bdf0-365f52ecb018,2024-12-12,UNKNOWN,,False,25.0
a6e97539-8ff3-471b-863d-56491c2bc2f5,04ac72bf-05de-4085-bf64-f42035e45967,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-07-02,EN ATTENTE,Reinscription ,False,0.0
538f6696-cd48-492a-a798-fcbb37778b8a,beeff0ff-028f-408b-84e9-3d0f4fe42c7e,e9072d0c-ce82-4947-bdf0-365f52ecb018,2024-11-15,INSCRIT,Reinscription,True,10.0
d070e009-c6f3-41a7-90f8-6aa6d59d7231,9c937e6d-1ca6-47f7-88bc-dede60e30602,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-08-11,UNKNOWN,Reinscription ,False,10.0
b51f9a79-3521-42ad-a0e2-357aad94f8be,b542723d-6b9d-400d-8b2b-09dda4a98ed3,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-11-16,UNKNOWN,,False,10.0
2d08b88b-be38-4961-9932-32aa8259934b,c53abe38-42c8-40e1-acca-80aacf610fae,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-03-01,ANNULE,Reinscription ,,-20.0
fc70484a-4a4a-496d-97fc-223d4c4b02c7,fcf112f0-c53f-4e81-afc4-4dfc207e2997,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-06-29,UNKNOWN,Reinscription,False,150.0
93b19f36-3227-420e-9f0c-9591bc06d5f0,eb900868-3852-4473-926a-04f168f8fa63,127e9890-e7f1-4c68-a44b-f099fdcb0281,2024-11-22,UNKNOWN,Nouvelle,False,10.0
f6ed63a4-032f-4dee-a36a-cfa0b8bc0dde,326975ae-2b57-427e-8499-e78bfdb3615f,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2024-10-21,INSCRIT,Reinscription,False,25.0
bdc68a45-affa-47ce-b6fd-bd928b189fa1,edafd021-a963-45ab-962b-05d566b69fbd,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-03-08,INSCRIT,Reinscription,True,10.0
ca1cd57b-a3b5-4e46-b7e9-229694c6546a,865d9efe-d6da-410f-8012-725201c84d93,400a8469-f394-442f-8939-309dc285f046,2024-09-21,ANNULE,NOUVELLE,,10.0
c48435d0-a59a-4839-adbe-062c61b2ca97,159614fe-4563-4873-8966-b056ac4d84e4,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-05-17,UNKNOWN,Reinscription,True,-20.0
5082feec-f962-4549-b48b-43d412c48367,4c66ea2d-1f2f-44e7-820b-786342b4baa4,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-04-07,EN ATTENTE,,,-20.0
34bdaa8c-116b-4bae-9be5-5ec6979cbc37,b23a91c5-21c6-4f2b-8b0c-dae7b9f59506,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2026-07-25,INSCRIT,Nouvelle,False,0.0
1a3c258b-811c-4e80-988f-f53c8ddb30d8,37884de5-ffb1-4a69-877d-194289af4731,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-10-25,INSCRIT,Reinscription ,False,10.0
e147a68a-1948-4ab6-af97-c5c394002388,d1aeb4d9-62bc-402d-99de-ca4fe0fdb1fe,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-07-24,EN ATTENTE,Reinscription ,True,-20.0
91cd3c89-4867-40f5-9926-c99ca645782c,73ce9c12-afec-453f-85c2-da9f336d3b59,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-06-07,INSCRIT,Nouvelle,False,150.0
3c1d1a3d-623b-4da4-906b-b96092302420,8abcbe74-fbbc-44f9-b95e-392be1bcfaa7,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-04-16,ANNULE,NOUVELLE,True,25.0
ff1f7388-0cbc-4129-ae87-45249c9cb750,b4c6e41b-8ffd-44d2-b814-7148b0c4a49a,58c8dabc-e808-47df-a27c-d79bc43f4361,2024-11-08,EN ATTENTE,Reinscription ,,0.0
1ba99b76-2fc6-4389-afc5-9b1cd782c056,430e9013-9ba9-4a2e-9619-51d10f7cd341,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-02-09,ANNULE,Nouvelle,,-20.0
9c733685-499e-48d7-8e8a-1067a87b22ca,4d20248e-a1df-43c1-9158-3135120bfbfd,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-12-06,EN ATTENTE,Reinscription,True,0.0
37d6e870-6f97-4ca0-95a6-f00ea5a84131,59009e43-b90c-4255-8001-8e95d0a335b3,fe4bc865-e893-41bf-b8e3-9535a020cfef,2027-03-17,EN ATTENTE,Reinscription ,,10.0
58042674-0589-45e4-9cbd-8afdb3746e0f,2ccf70f2-043f-45ac-8f9f-9029f196bac6,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-02-23,EN ATTENTE,Nouvelle,True,150.0
ecda3c62-1183-4b13-b644-d771719dbd6a,279f3d44-d677-4841-93ae-6bc60e44053c,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-03-11,INSCRIT,,True,0.0
a4fbbbee-5eda-4396-9ed7-785a1d092a8e,eee80a52-423c-46e1-81db-ce89f7dc09dd,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-07-04,ANNULE,Reinscription,False,10.0
14591430-e476-4ed6-bf15-0dab76e0ece9,84b550d6-cac2-4722-9259-5347e0a4d330,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-05-04,UNKNOWN,Reinscription,True,150.0
b0ab4260-24d9-4003-a991-5baae575c131,0ee43c06-b92a-44a1-bfe7-4864aea04d15,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-04-15,EN ATTENTE,,,25.0
66e23848-7ef3-427c-b765-aa1b5a6d2cd9,77f3cb34-d934-455c-a994-8fd64557aa8b,7a7b0aed-1809-4ae1-8487-10fe51603919,2024-11-08,ANNULE,Reinscription,True,10.0
2e199366-4b60-4d34-b81d-72e5abef849b,896b29ff-0e2c-4cb5-aae3-ac2327dbe603,400a8469-f394-442f-8939-309dc285f046,2025-12-01,INSCRIT,Nouvelle,True,-20.0
4274c3ae-aa22-499b-b70f-bd507b1c88ff,0ed45cb6-4bc3-48b9-b0a1-2e35044a9f15,400a8469-f394-442f-8939-309dc285f046,2025-12-04,INSCRIT,,False,25.0
e06b1198-c134-4cf7-b20c-1e84f7a659a9,d7fcc195-b5dd-4b3b-b74d-e8e13cc4c6e0,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2026-01-21,UNKNOWN,Reinscription ,,25.0
12b59599-119e-4723-ac9f-17cebc0b867c,7f635eea-76ff-4653-9ba3-819d3120d85c,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-03-04,ANNULE,NOUVELLE,False,150.0
aed421a9-ec71-4ecf-a187-fbd730f6611a,da766d9d-1bd1-478b-980c-7133bcbf2120,400a8469-f394-442f-8939-309dc285f046,2026-06-07,INSCRIT,NOUVELLE,False,0.0
8445274e-4184-4c8c-b8b0-2ab4af34c1c9,49b731bd-f4ed-4808-bcb2-c82666a93385,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-08-03,EN ATTENTE,Reinscription ,True,10.0
195d1925-62b8-4982-8592-6f09d1e4b2a9,5830967e-1bd2-4b2e-a108-1c43c3f53e33,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-02-03,UNKNOWN,Nouvelle,,10.0
2051eaf3-3c42-4c4f-bee3-fd9bf4e22a2f,eff8913a-3479-43a2-9884-732417f9f2f0,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-05-28,UNKNOWN,Nouvelle,,25.0
70734e23-b02e-41c7-a546-88a7d9e93909,71a12895-d8db-4661-9d9c-f35bf9a161cc,127e9890-e7f1-4c68-a44b-f099fdcb0281,2024-11-16,UNKNOWN,,True,150.0
dd625e62-d1fa-4b00-893c-7839a6f54c32,54ef96fe-20b1-4c51-8859-aa9d1de484d3,400a8469-f394-442f-8939-309dc285f046,2026-01-08,INSCRIT,Reinscription ,True,-20.0
fa8775e8-e49e-46ee-a027-9874129a2481,54937500-5771-42a6-a990-6913e1c14b01,400a8469-f394-442f-8939-309dc285f046,2025-08-27,ANNULE,,False,25.0
8cdc50c2-f2ab-4042-a3d4-4686586264dc,245275e6-0aba-454f-a11c-1a6b7faad369,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-01-06,ANNULE,,True,150.0
feb2cae4-4bc1-4a24-9207-20b807fa4d8f,2d74954e-eb48-47dc-85ed-34240632d37e,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-06-24,INSCRIT,NOUVELLE,True,-20.0
2aa54c40-4f69-4e32-9d59-fd8171500a4c,d9d811fe-0271-41ad-ae55-a49535f092c4,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-01-19,INSCRIT,Reinscription,False,150.0
16eda985-0f28-4572-8575-45d0e97b037e,55e9c4d8-343e-492e-929c-f5a28c32377d,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2025-05-24,UNKNOWN,,True,10.0
c5b6e4b6-df1d-4561-95fc-6f9548d497d9,63edade2-832b-49da-bbd8-dc8a79aaea90,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-10-15,ANNULE,Nouvelle,True,0.0
724552ef-7439-4685-9179-95229022c120,4b4854da-5de9-406b-a3d6-b5b87bd81c59,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-05-25,EN ATTENTE,NOUVELLE,,0.0
c428186a-9215-431f-a137-b042633e035e,8c81c455-c281-4463-a3ba-fa28d4df68dd,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-06-21,INSCRIT,Reinscription ,True,10.0
99824f98-8223-4d24-bfb5-81f69696076d,291b41ae-9a79-49e2-8dcb-6e597c8d28a5,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-01-17,UNKNOWN,NOUVELLE,False,25.0
d6d63034-18eb-46ae-8d63-fcac34e420e8,cd7e2863-be7e-4767-a8b0-284487727c25,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-08-04,EN ATTENTE,Nouvelle,True,0.0
99c75192-d8e6-41f0-86c6-6824a9c12d8f,679d062c-566e-4ba7-aa39-2218676e7178,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-04-16,EN ATTENTE,,,150.0
6bb6e2c7-655d-456b-8029-a752b01da49c,53726a77-859d-4a47-ac8e-ea4ab80025dc,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-06-05,ANNULE,NOUVELLE,,-20.0
6fb0f808-7fd2-47c2-8bb8-6828e7dc0123,86a95291-479f-4788-b09f-3ce4d5aa470f,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-10-19,INSCRIT,NOUVELLE,False,150.0
d5260972-a4a8-4662-9c9e-8c4bdad6e193,32697a7f-b524-4a62-bda4-54ad267219f4,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-03-10,EN ATTENTE,Nouvelle,True,25.0
e5ee1fe5-c378-46fd-bd1b-995c2df01a08,bcfe0ceb-f3df-483c-b952-6e2058230b94,127e9890-e7f1-4c68-a44b-f099fdcb0281,2026-03-01,UNKNOWN,NOUVELLE,True,150.0
7490c9ac-0b8d-4047-ae5e-83479156f9ab,9878ebbd-e746-4321-8c46-f3e829e629fa,7a7b0aed-1809-4ae1-8487-10fe51603919,2027-10-11,INSCRIT,Reinscription ,False,25.0
1f1cdc53-fdd0-48b7-964c-e9dff6f05c14,619df631-1235-461e-a14b-4fd405326a22,400a8469-f394-442f-8939-309dc285f046,2026-05-27,EN ATTENTE,NOUVELLE,True,25.0
6dc1e0b7-625c-4bae-bbf9-1ff6d66e1dca,dd05b2f9-308d-4882-a8d4-34fb37964c86,d3d428d2-34e3-4418-9196-1f34673c6e67,2026-04-15,ANNULE,NOUVELLE,True,150.0
d63d5051-2853-426b-9699-c2cdfd00c3d7,d976eae3-6eff-4c88-80d8-0de91dea9f11,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-05-14,ANNULE,Reinscription ,,-20.0
ea5872f6-6e1c-4c28-ad2d-ef817e9c6f8c,b7d06437-2f61-4d79-8b9e-a24d0f3758c2,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-07-10,EN ATTENTE,Reinscription ,False,25.0
2d5b497b-2475-4ea7-a150-ea94df907d0b,edaee057-7757-4333-995b-830abbeeca55,127e9890-e7f1-4c68-a44b-f099fdcb0281,2027-05-08,EN ATTENTE,,,25.0
d31ad67a-361c-42d2-84fa-87a78e2266c0,4b752af8-1ad8-4630-bf58-750016c23afa,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-12-08,EN ATTENTE,,False,25.0
bb0d31f6-b779-4fcc-af28-eb2b77d1a29d,809e7415-0f21-4300-8f26-8019c843b675,d3d428d2-34e3-4418-9196-1f34673c6e67,2025-03-24,EN ATTENTE,Nouvelle,False,150.0
0df6c714-5889-45fb-9cfb-f8b36546dccd,8ab921da-b4cc-44e6-89bc-46e10b18417b,f259d263-039d-4cb2-ae03-efd0c6655ca8,2027-03-27,UNKNOWN,Reinscription,False,10.0
acafdf61-6950-41d0-beeb-ccf0ae9c0f78,0cb2b042-8472-4749-921e-744989cf64e3,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-08-15,EN ATTENTE,,,-20.0
1f8b4128-fd4a-417a-99be-fec4378f79e5,e1c252f7-3f71-41e8-bc8e-aedc71f9655f,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2024-12-22,EN ATTENTE,Nouvelle,True,0.0
be40513e-2167-452c-8951-f82fe7657c06,ab880b76-42e9-4774-9ee8-69961c723675,400a8469-f394-442f-8939-309dc285f046,2026-05-07,EN ATTENTE,NOUVELLE,False,10.0
80b48ef5-e67e-4ae7-9976-353052689a24,9836316d-9b35-41a2-bf37-e2ab7c68e962,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-08-17,EN ATTENTE,Reinscription,,0.0
eba279e6-0479-4d53-9e0f-15c6a4268f61,839b811f-67e0-451c-971b-2f87a70ad4ae,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-01-19,EN ATTENTE,Nouvelle,True,-20.0
72e13bf6-680d-4fc4-b5b4-63a87018392a,18ce8576-99e7-494d-8f51-49c3cdd50f61,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-07-14,ANNULE,Reinscription ,,150.0
7a9ec773-b6b1-4534-bb89-36b5249c9e92,81611d0c-6851-48df-8378-d39b53837127,127e9890-e7f1-4c68-a44b-f099fdcb0281,2024-09-19,UNKNOWN,,,0.0
d4d75399-d1d1-461e-8f7e-da5fdc202f59,b2519921-c7b9-4d8b-bec9-6f47de98adfa,127e9890-e7f1-4c68-a44b-f099fdcb0281,2025-08-09,INSCRIT,NOUVELLE,True,0.0
a62c5282-716a-4c94-81ed-78623d2479e8,796809c4-31b3-4e6f-b44a-cc427337e09b,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-03-27,ANNULE,Reinscription ,,-20.0
e488cff9-7df9-423b-b41f-3804f5555452,2834948f-9946-48bb-9361-a88651ac1c36,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-08-30,ANNULE,Reinscription ,True,-20.0
bd1f9b85-b077-46be-b50e-850d1ba29b91,b6969f0b-4898-43e0-9194-87f78139c162,400a8469-f394-442f-8939-309dc285f046,2025-05-14,ANNULE,Reinscription,True,-20.0
90285b4f-eb50-4a8e-bb60-d4ae283b7f15,6d5e331c-145a-4d8a-842c-047526e67645,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2025-10-20,ANNULE,,True,25.0
0b3ecb4b-54a8-4926-ab48-ff401b4b1f93,b29f8cf5-c9ad-4ddb-8967-a1a1bba23077,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-12-06,UNKNOWN,,True,-20.0
0a58b372-f266-4900-b2a5-a13cbe9fe350,69fb4c52-86b0-4470-9885-f3e8f8403251,400a8469-f394-442f-8939-309dc285f046,2026-06-16,INSCRIT,Reinscription,True,0.0
6917bfdb-bde1-4f09-a9c1-a4683fa7debb,503da5fe-2d77-4b61-bd0b-deb7e6d987d9,400a8469-f394-442f-8939-309dc285f046,2025-04-23,INSCRIT,,True,-20.0
724c3659-b911-47b2-8d18-6d20951c0c7a,4bd2397e-2abd-4e94-b57e-abcde4294a3d,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-03-30,INSCRIT,Reinscription ,False,10.0
2012e9dc-ff3a-41eb-8211-49c47e4397b8,61f6d5de-21d8-4d5c-8cdf-db87678d3813,3b0f15d3-8407-44ad-a2e1-b6c0ccd3b695,2024-11-16,INSCRIT,,,10.0
655d6e1e-3642-4a49-9931-0b2afdbe9f19,9f12aec0-1e05-46ee-8e31-3a2d46f5389f,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-07-25,UNKNOWN,Reinscription ,,25.0
2ed52af0-78e7-4d05-9143-8003562e5d3e,83177162-9c3c-48fb-a1a8-4be42d9dc97d,fe4bc865-e893-41bf-b8e3-9535a020cfef,2026-03-09,UNKNOWN,Reinscription ,True,25.0
48475708-29eb-411c-ae69-d27a0caf3f72,7b56936d-f82d-40b2-8638-c4b683a88f11,7a7b0aed-1809-4ae1-8487-10fe51603919,2027-03-25,EN ATTENTE,Reinscription,True,0.0
c94871cf-33f5-4b51-a935-3199d57d406b,7ecb8dcd-dd88-4df5-9ca3-2f9528cb7489,f259d263-039d-4cb2-ae03-efd0c6655ca8,2026-05-29,ANNULE,Nouvelle,True,-20.0
6e128aa3-699d-4109-bd58-023a2077c6d9,f934dc87-17ce-4a1b-9928-15a5a8a601ee,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-07-04,ANNULE,,,10.0
905566ed-0408-4759-b7a6-ee19d44bb60d,d1f391d2-4a2f-409e-9d33-c4439ccf726c,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-03-21,ANNULE,Nouvelle,,-20.0
424b58c6-1f06-4674-aea6-f177285eb6a4,171ff0fa-cf1b-4209-84aa-4631df28b341,f259d263-039d-4cb2-ae03-efd0c6655ca8,2025-05-01,INSCRIT,NOUVELLE,False,150.0
3503bfba-ce82-40cf-a3e9-ba9143b30a0d,9aa76f11-9ef5-4510-8c7a-e98017023032,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-08-14,INSCRIT,Reinscription ,,10.0
bef9e008-0437-42f4-bb88-81480a11e3f0,b516c52c-27f5-42ff-a8b1-a9aa5d1afce7,fe4bc865-e893-41bf-b8e3-9535a020cfef,2025-10-26,UNKNOWN,NOUVELLE,,150.0
c9ba3f00-0130-41b3-bb1e-cb06f8673aec,38362d00-132c-4f1c-a265-cb33f7ed29ca,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-02-28,EN ATTENTE,Nouvelle,False,0.0
c6ebfbc9-3e8d-4d32-8619-d655e0de1290,c8f2aaed-706e-4b0b-8295-9df783c8f1f9,efa2c90c-bc4a-48bb-9e13-57f0fa302dcb,2026-01-10,UNKNOWN,NOUVELLE,,10.0
ffa4f433-ba15-4f2a-a5e0-b19c6cb08943,20b5425a-a276-49e8-8564-4b622e82f94e,d3d428d2-34e3-4418-9196-1f34673c6e67,2027-12-10,UNKNOWN,,False,150.0
4ee421a0-ce92-447d-837d-1389fcb9cace,7a415a19-3248-4798-beee-77b3a4b72c51,d3d428d2-34e3-4418-9196-1f34673c6e67,2027-05-21,INSCRIT,Reinscription,,10.0
482cb872-d4dd-474b-812c-8fcc5faddd0e,13b98a8c-60ed-4c31-b1bb-4bfde954eee5,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-11-12,ANNULE,NOUVELLE,,0.0
59998ada-2062-495d-aa25-524adbf5def7,652e0661-c8bf-4106-9d36-ca1e824171ba,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-10-12,INSCRIT,,False,25.0
0629b849-2d8f-4474-8727-ee965695ba28,0abe8d7f-6e74-441e-ac73-43019418eaf3,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-02-03,ANNULE,Reinscription ,,25.0
a5ac9025-327d-4cca-9b7b-3ec7c451adee,a8b08f87-7fd9-4f13-bedf-c201ea1481a2,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-03-16,ANNULE,Nouvelle,False,-20.0
f141f4e8-5890-454f-971b-28b235207aa1,2bd17df1-96cf-4420-b7bd-fa54f96707b2,7a7b0aed-1809-4ae1-8487-10fe51603919,2024-09-30,INSCRIT,Nouvelle,False,0.0
dc8eedc6-0d20-4ad0-bf15-73108757d30b,b5ad2af7-ca92-4140-85b6-ae521dac8df9,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-09-18,INSCRIT,Reinscription,False,-20.0
df59c2ba-2ca9-4073-99e1-bbc625aaee70,995faac9-8b84-4396-8047-be541895aa9e,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-02-10,EN ATTENTE,Reinscription,False,0.0
8b9f4d41-c871-49a9-b0eb-e8d568590444,bd8c74e3-4981-4d92-8700-6376c1fc2533,58c8dabc-e808-47df-a27c-d79bc43f4361,2025-07-17,INSCRIT,Nouvelle,False,10.0
caae9cbc-6eac-49b3-96d6-ada534a018ba,f2736d6f-561a-4f6d-9042-ef1f73f7450d,e9072d0c-ce82-4947-bdf0-365f52ecb018,2025-08-13,EN ATTENTE,Reinscription,True,25.0
5e7de37b-d6b1-4264-b59c-6303837f91d0,5442f3ec-73d3-418d-b4cf-1f737441219e,7a7b0aed-1809-4ae1-8487-10fe51603919,2026-07-06,ANNULE,,False,25.0
273acbb8-32b5-473c-93ba-722c5ca4df9a,3c84c279-3a3d-4fdb-8153-f159e8771e48,400a8469-f394-442f-8939-309dc285f046,2026-01-11,UNKNOWN,Nouvelle,True,150.0
423bbbf3-92a6-4413-b93e-cbaacaa7e7d1,8ce4b75c-1d77-4322-a40a-ebda63aff562,58c8dabc-e808-47df-a27c-d79bc43f4361,2026-05-05,UNKNOWN,Nouvelle,True,25.0
df43667b-c30f-483d-85dd-a513bee61fb6,97330e5a-118c-462f-9de2-4e7e138c6a87,d3d428d2-34e3-4418-9196-1f34673c6e67,2024-09-04,UNKNOWN,NOUVELLE,,-20.0
a603e1be-b735-46e1-832f-d2e0c0ccd644,ccb52bf4-6e34-4091-96b1-d2befda274e3,f259d263-039d-4cb2-ae03-efd0c6655ca8,2024-09-28,INSCRIT,Nouvelle,,0.0
a076dc00-4506-4ccd-b394-7188a72a1d34,eeb73361-83c3-4355-8e5c-3797d5143f26,7a7b0aed-1809-4ae1-8487-10fe51603919,2025-06-17,UNKNOWN,,True,0.0
66383eef-363b-48fc-b141-543a722e29c6,b19e4458-6655-4c38-b0ac-129d9ac3ee90,127e9890-e7f1-4c68-a44b-f099fdcb0281,2024-08-25,EN ATTENTE,Reinscription,True,0.0
